ID,名称,装备位,说明,大图标,小图标,绑定,允许出售,价格id,状态ID,基础属性ID,升级属性分配比例ID,星级,觉醒后装备ID,觉醒消耗ID,武器ID,战斗力初值,战斗力倍数,战斗力系数,觉醒描述
22062,擎天者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22063,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22063,擎天者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22064,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22064,擎天者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22065,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22065,擎天者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23060,喀戎护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23061,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23061,许德拉护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23062,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23062,许德拉护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23063,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23063,许德拉护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23064,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23064,许德拉护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23065,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23065,许德拉护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24060,翁法勒腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24061,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24061,亚马逊护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24062,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24062,亚马逊护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24063,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24063,亚马逊护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24064,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24064,亚马逊护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24065,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24065,亚马逊护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25060,鹿皮护靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25061,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25061,浮海之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25062,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25062,浮海之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25063,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25063,浮海之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25064,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25064,浮海之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25065,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25065,浮海之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26060,贤者护身符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26061,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26061,武仙座护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26062,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26062,武仙座护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26063,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26063,武仙座护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26064,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26064,武仙座护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26065,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26065,武仙座护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27060,十二功之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27061,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27061,青春神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27062,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27062,青春神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27063,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27063,青春神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27064,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27064,青春神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27065,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27065,青春神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21070,酒狂之杖,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21071,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21071,酒神之杖,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21072,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21072,酒神之杖,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21073,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21073,酒神之杖,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21074,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21074,酒神之杖,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21075,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21075,酒神之杖,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22070,酒徒护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22071,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22071,酒神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22072,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22072,酒神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22073,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22073,酒神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22074,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22074,酒神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22075,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22075,酒神护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23070,驭狮护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23071,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23071,撕裂者护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23072,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23072,撕裂者护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23073,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23073,撕裂者护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23074,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23074,撕裂者护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23075,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23075,撕裂者护腕,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24070,鹿皮护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24071,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24071,狂欢腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24072,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24072,狂欢腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24073,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24073,狂欢腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24074,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24074,狂欢腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24075,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24075,狂欢腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25070,蹒跚之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25071,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25071,醉乡之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25072,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25072,醉乡之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25073,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25073,醉乡之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25074,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25074,醉乡之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25075,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25075,醉乡之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26070,塞墨勒护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26071,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26071,迈锡尼护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26072,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26072,迈锡尼护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26073,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26073,迈锡尼护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26074,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26074,迈锡尼护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26075,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26075,迈锡尼护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27070,流浪者之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27071,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27071,酒神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27072,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27072,酒神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27073,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27073,酒神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27074,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27074,酒神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27075,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27075,酒神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21080,宁芙水晶,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21081,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21081,冥狱魔水晶,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21082,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21082,冥狱魔水晶,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21083,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21083,冥狱魔水晶,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21084,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21084,冥狱魔水晶,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21085,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21085,冥狱魔水晶,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22080,戴罪者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22081,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22081,神弃者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22082,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22082,神弃者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22083,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22083,神弃者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22084,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22084,神弃者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22085,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22085,神弃者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23080,女巫护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23081,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23081,金羊毛护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23082,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23082,金羊毛护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23083,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23083,金羊毛护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23084,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23084,金羊毛护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23085,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23085,金羊毛护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24080,移情护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24081,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24081,悲忏者护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24082,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24082,悲忏者护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24083,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24083,悲忏者护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24084,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24084,悲忏者护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24085,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24085,悲忏者护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25080,远行之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25081,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25081,龙鳞护靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25082,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25082,龙鳞护靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25083,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25083,龙鳞护靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25084,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25084,龙鳞护靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25085,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25085,龙鳞护靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26080,叛国者护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26081,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26081,毁灭者护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26082,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26082,毁灭者护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26083,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26083,毁灭者护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26084,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
