ID,名称,装备位,说明,大图标,小图标,绑定,允许出售,价格id,状态ID,基础属性ID,升级属性分配比例ID,星级,觉醒后装备ID,觉醒消耗ID,武器ID,战斗力初值,战斗力倍数,战斗力系数,觉醒描述
27051,善神之戒(赫拉),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27052,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27052,善神之戒(赫拉),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27053,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27053,善神之戒(赫拉),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27054,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27054,善神之戒(赫拉),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27055,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27055,善神之戒(赫拉),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21060,尼米亚拳套,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21061,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21061,大力神拳套,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21062,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21062,大力神拳套,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21063,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21063,大力神拳套,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21064,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21064,大力神拳套,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21065,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21065,大力神拳套,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22060,狮皮护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22061,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22061,擎天者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22062,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22062,擎天者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22063,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22063,擎天者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22064,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22064,擎天者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22065,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22065,擎天者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23060,喀戎护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23061,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23061,许德拉护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23062,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23062,许德拉护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23063,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23063,许德拉护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23064,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23064,许德拉护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23065,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23065,许德拉护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24060,翁法勒腰带,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24061,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24061,亚马逊护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24062,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24062,亚马逊护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24063,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24063,亚马逊护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24064,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24064,亚马逊护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24065,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24065,亚马逊护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25060,鹿皮护靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25061,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25061,浮海之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25062,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25062,浮海之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25063,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25063,浮海之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25064,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25064,浮海之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25065,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25065,浮海之靴,3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26060,贤者护身符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26061,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26061,武仙座护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26062,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26062,武仙座护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26063,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26063,武仙座护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26064,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26064,武仙座护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26065,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26065,武仙座护符,4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27060,十二功之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27061,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27061,青春神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27062,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27062,青春神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27063,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27063,青春神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27064,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27064,青春神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27065,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27065,青春神之戒,5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21070,埃兰战斧(巴克斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21071,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21071,亚述狂战斧(巴克斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21072,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21072,亚述狂战斧(巴克斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21073,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21073,亚述狂战斧(巴克斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21074,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21074,亚述狂战斧(巴克斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21075,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21075,亚述狂战斧(巴克斯),6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22070,暴狂者护肩(巴克斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22071,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22071,吐火罗护肩(巴克斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22072,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22072,吐火罗护肩(巴克斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22073,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22073,吐火罗护肩(巴克斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22074,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22074,吐火罗护肩(巴克斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22075,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22075,吐火罗护肩(巴克斯),0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23070,支配护手(巴克斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23071,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23071,新月护手(巴克斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23072,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23072,新月护手(巴克斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23073,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23073,新月护手(巴克斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23074,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23074,新月护手(巴克斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23075,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23075,新月护手(巴克斯),1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24070,嗜欲者护腰(巴克斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24071,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24071,帕提亚护腰(巴克斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,1,24072,jx_6_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24072,帕提亚护腰(巴克斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,2,24073,jx_6_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24073,帕提亚护腰(巴克斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,3,24074,jx_6_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24074,帕提亚护腰(巴克斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,4,24075,jx_6_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24075,帕提亚护腰(巴克斯),2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25070,巡游者护靴(巴克斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,0,25071,jx_7_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25071,俾路支护靴(巴克斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,1,25072,jx_7_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25072,俾路支护靴(巴克斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,2,25073,jx_7_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25073,俾路支护靴(巴克斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,3,25074,jx_7_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25074,俾路支护靴(巴克斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,4,25075,jx_7_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
25075,俾路支护靴(巴克斯),3,,,ui_equip_icon_09,是,0,,,v_zb_25000,d_zb_25000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26070,列王护身符(巴克斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,0,26071,jx_8_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26071,先知护身符(巴克斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,1,26072,jx_8_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26072,先知护身符(巴克斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,2,26073,jx_8_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26073,先知护身符(巴克斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,3,26074,jx_8_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26074,先知护身符(巴克斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,4,26075,jx_8_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
26075,先知护身符(巴克斯),4,,,ui_equip_icon_10,是,0,,,v_zb_26000,d_zb_26000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27070,帝权之戒(巴克斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,0,27071,jx_9_1,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27071,善神之戒(巴克斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,1,27072,jx_9_2,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27072,善神之戒(巴克斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,2,27073,jx_9_3,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27073,善神之戒(巴克斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,3,27074,jx_9_4,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27074,善神之戒(巴克斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,4,27075,jx_9_5,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
27075,善神之戒(巴克斯),5,,,ui_equip_icon_04,是,0,,,v_zb_27000,d_zb_27000,5,,,,6.22,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21080,宁芙水晶,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,0,21081,jx_10_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21081,冥狱魔水晶,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,1,21082,jx_10_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21082,冥狱魔水晶,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,2,21083,jx_10_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21083,冥狱魔水晶,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,3,21084,jx_10_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21084,冥狱魔水晶,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,4,21085,jx_10_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
21085,冥狱魔水晶,6,,,ui_equip_icon_06,是,0,,,v_zb_21000,d_zb_21000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22080,戴罪者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,0,22081,jx_4_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22081,神弃者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,1,22082,jx_4_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22082,神弃者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,2,22083,jx_4_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22083,神弃者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,3,22084,jx_4_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22084,神弃者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,4,22085,jx_4_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
22085,神弃者护肩,0,,,ui_equip_icon_05,是,0,,,v_zb_22000,d_zb_22000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23080,女巫护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,0,23081,jx_5_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23081,金羊毛护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,1,23082,jx_5_2,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23082,金羊毛护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,2,23083,jx_5_3,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23083,金羊毛护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,3,23084,jx_5_4,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23084,金羊毛护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,4,23085,jx_5_5,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
23085,金羊毛护手,1,,,ui_equip_icon_01,是,0,,,v_zb_23000,d_zb_23000,5,,,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
24080,移情护腰,2,,,ui_equip_icon_08,是,0,,,v_zb_24000,d_zb_24000,0,24081,jx_6_1,,3.11,1,0,觉醒可大幅提升装备属性的<color=#37c21b>成长值</color>，提高装备升级属性<color=#37c21b>增长幅度</color>。
